K,seed,germ_band_push,noise_scale,dt,t_final,folder_name
0.00012,1396,0.25,1e-05,1e-05,1000.0,K_0.00012_seed_1396_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1397,0.25,1e-05,1e-05,1000.0,K_0.00011_seed_1397_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1398,0.4,1e-05,1e-05,1000.0,K_0.00011_seed_1398_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1399,0.4,1e-05,1e-05,1000.0,K_9e-05_seed_1399_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1400,0.35,1e-05,1e-05,1000.0,K_9e-05_seed_1400_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1401,0.3,1e-05,1e-05,1000.0,K_9e-05_seed_1401_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1402,0.25,1e-05,1e-05,1000.0,K_9e-05_seed_1402_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1403,0.2,1e-05,1e-05,1000.0,K_9e-05_seed_1403_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1404,0.15,1e-05,1e-05,1000.0,K_9e-05_seed_1404_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1405,0.1,1e-05,1e-05,1000.0,K_9e-05_seed_1405_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1406,0.05,1e-05,1e-05,1000.0,K_9e-05_seed_1406_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1407,0.0,1e-05,1e-05,1000.0,K_9e-05_seed_1407_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1408,0.35,1e-05,1e-05,1000.0,K_7e-05_seed_1408_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1409,0.3,1e-05,1e-05,1000.0,K_7e-05_seed_1409_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1410,0.25,1e-05,1e-05,1000.0,K_7e-05_seed_1410_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1411,0.2,1e-05,1e-05,1000.0,K_7e-05_seed_1411_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1412,0.15,1e-05,1e-05,1000.0,K_7e-05_seed_1412_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1413,0.1,1e-05,1e-05,1000.0,K_7e-05_seed_1413_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1414,0.05,1e-05,1e-05,1000.0,K_7e-05_seed_1414_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1415,0.0,1e-05,1e-05,1000.0,K_7e-05_seed_1415_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1416,0.4,1e-05,1e-05,1000.0,K_0.00012_seed_1416_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1417,0.35,1e-05,1e-05,1000.0,K_0.00012_seed_1417_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1418,0.0,1e-05,1e-05,1000.0,K_0.00011_seed_1418_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1419,0.05,1e-05,1e-05,1000.0,K_0.00011_seed_1419_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1420,0.1,1e-05,1e-05,1000.0,K_0.00011_seed_1420_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1421,0.15,1e-05,1e-05,1000.0,K_0.00011_seed_1421_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1422,0.2,1e-05,1e-05,1000.0,K_0.00011_seed_1422_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1423,0.1,1e-05,1e-05,1000.0,K_0.00014_seed_1423_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1424,0.3,1e-05,1e-05,1000.0,K_0.00011_seed_1424_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1425,0.35,1e-05,1e-05,1000.0,K_0.00011_seed_1425_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1426,0.3,1e-05,1e-05,1000.0,K_0.00012_seed_1426_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1427,0.05,1e-05,1e-05,1000.0,K_0.00014_seed_1427_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1428,0.3,1e-05,1e-05,1000.0,K_6e-05_seed_1428_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1429,0.05,1e-05,1e-05,1000.0,K_8e-05_seed_1429_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1430,0.05,1e-05,1e-05,1000.0,K_0.00013_seed_1430_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1431,0.0,1e-05,1e-05,1000.0,K_0.00013_seed_1431_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1432,0.4,1e-05,1e-05,1000.0,K_0.00014_seed_1432_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1433,0.4,1e-05,1e-05,1000.0,K_0.0001_seed_1433_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1434,0.0,1e-05,1e-05,1000.0,K_8e-05_seed_1434_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1435,0.1,1e-05,1e-05,1000.0,K_8e-05_seed_1435_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1436,0.15,1e-05,1e-05,1000.0,K_8e-05_seed_1436_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1437,0.2,1e-05,1e-05,1000.0,K_8e-05_seed_1437_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1438,0.25,1e-05,1e-05,1000.0,K_8e-05_seed_1438_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1439,0.1,1e-05,1e-05,1000.0,K_0.00013_seed_1439_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1440,0.3,1e-05,1e-05,1000.0,K_8e-05_seed_1440_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1441,0.4,1e-05,1e-05,1000.0,K_8e-05_seed_1441_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1442,0.35,1e-05,1e-05,1000.0,K_0.0001_seed_1442_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1443,0.0,1e-05,1e-05,1000.0,K_0.00014_seed_1443_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1444,0.3,1e-05,1e-05,1000.0,K_0.0001_seed_1444_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1445,0.25,1e-05,1e-05,1000.0,K_0.0001_seed_1445_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1446,0.2,1e-05,1e-05,1000.0,K_0.0001_seed_1446_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1447,0.15,1e-05,1e-05,1000.0,K_0.0001_seed_1447_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1448,0.1,1e-05,1e-05,1000.0,K_0.0001_seed_1448_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1449,0.05,1e-05,1e-05,1000.0,K_0.0001_seed_1449_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1450,0.35,1e-05,1e-05,1000.0,K_8e-05_seed_1450_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1451,0.15,1e-05,1e-05,1000.0,K_0.00013_seed_1451_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1452,0.4,1e-05,1e-05,1000.0,K_7e-05_seed_1452_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1453,0.25,1e-05,1e-05,1000.0,K_0.00013_seed_1453_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1454,0.3,1e-05,1e-05,1000.0,K_0.00013_seed_1454_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1455,0.2,1e-05,1e-05,1000.0,K_0.00013_seed_1455_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1456,0.35,1e-05,1e-05,1000.0,K_0.00013_seed_1456_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1457,0.4,1e-05,1e-05,1000.0,K_0.00013_seed_1457_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1458,0.15,1e-05,1e-05,1000.0,K_7e-05_seed_1458_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1459,0.1,1e-05,1e-05,1000.0,K_7e-05_seed_1459_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1460,0.4,1e-05,1e-05,1000.0,K_8e-05_seed_1460_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1461,0.35,1e-05,1e-05,1000.0,K_8e-05_seed_1461_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1462,0.3,1e-05,1e-05,1000.0,K_8e-05_seed_1462_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1463,0.4,1e-05,1e-05,1000.0,K_0.00014_seed_1463_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1464,0.25,1e-05,1e-05,1000.0,K_8e-05_seed_1464_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1465,0.15,1e-05,1e-05,1000.0,K_8e-05_seed_1465_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1466,0.2,1e-05,1e-05,1000.0,K_7e-05_seed_1466_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1467,0.1,1e-05,1e-05,1000.0,K_8e-05_seed_1467_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1468,0.05,1e-05,1e-05,1000.0,K_8e-05_seed_1468_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1469,0.0,1e-05,1e-05,1000.0,K_8e-05_seed_1469_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1470,0.35,1e-05,1e-05,1000.0,K_0.00012_seed_1470_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1471,0.25,1e-05,1e-05,1000.0,K_0.00012_seed_1471_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1472,0.2,1e-05,1e-05,1000.0,K_8e-05_seed_1472_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1473,0.25,1e-05,1e-05,1000.0,K_7e-05_seed_1473_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1474,0.3,1e-05,1e-05,1000.0,K_7e-05_seed_1474_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1475,0.35,1e-05,1e-05,1000.0,K_7e-05_seed_1475_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1476,0.4,1e-05,1e-05,1000.0,K_9e-05_seed_1476_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1477,0.35,1e-05,1e-05,1000.0,K_9e-05_seed_1477_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1478,0.3,1e-05,1e-05,1000.0,K_9e-05_seed_1478_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1479,0.25,1e-05,1e-05,1000.0,K_9e-05_seed_1479_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1480,0.2,1e-05,1e-05,1000.0,K_9e-05_seed_1480_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1481,0.15,1e-05,1e-05,1000.0,K_9e-05_seed_1481_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1482,0.1,1e-05,1e-05,1000.0,K_9e-05_seed_1482_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1483,0.05,1e-05,1e-05,1000.0,K_9e-05_seed_1483_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1484,0.2,1e-05,1e-05,1000.0,K_0.00012_seed_1484_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1485,0.0,1e-05,1e-05,1000.0,K_9e-05_seed_1485_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1486,0.0,1e-05,1e-05,1000.0,K_7e-05_seed_1486_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1487,0.25,1e-05,1e-05,1000.0,K_0.00013_seed_1487_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1488,0.2,1e-05,1e-05,1000.0,K_0.00013_seed_1488_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1489,0.15,1e-05,1e-05,1000.0,K_0.00013_seed_1489_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1490,0.1,1e-05,1e-05,1000.0,K_0.00013_seed_1490_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1491,0.05,1e-05,1e-05,1000.0,K_0.00013_seed_1491_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1492,0.0,1e-05,1e-05,1000.0,K_0.00013_seed_1492_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1493,0.4,1e-05,1e-05,1000.0,K_7e-05_seed_1493_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1494,0.4,1e-05,1e-05,1000.0,K_0.00013_seed_1494_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1495,0.15,1e-05,1e-05,1000.0,K_0.00012_seed_1495_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1496,0.3,1e-05,1e-05,1000.0,K_0.00012_seed_1496_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1497,0.05,1e-05,1e-05,1000.0,K_0.00012_seed_1497_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1498,0.2,1e-05,1e-05,1000.0,K_0.0001_seed_1498_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1499,0.1,1e-05,1e-05,1000.0,K_0.00012_seed_1499_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1500,0.3,1e-05,1e-05,1000.0,K_0.0001_seed_1500_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1501,0.35,1e-05,1e-05,1000.0,K_0.0001_seed_1501_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1502,0.4,1e-05,1e-05,1000.0,K_0.0001_seed_1502_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1503,0.4,1e-05,1e-05,1000.0,K_0.00012_seed_1503_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1504,0.35,1e-05,1e-05,1000.0,K_0.00014_seed_1504_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1505,0.3,1e-05,1e-05,1000.0,K_0.00014_seed_1505_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1506,0.25,1e-05,1e-05,1000.0,K_0.00014_seed_1506_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1507,0.2,1e-05,1e-05,1000.0,K_0.00014_seed_1507_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1508,0.15,1e-05,1e-05,1000.0,K_0.00014_seed_1508_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1509,0.1,1e-05,1e-05,1000.0,K_0.00014_seed_1509_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1510,0.05,1e-05,1e-05,1000.0,K_0.00014_seed_1510_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1511,0.0,1e-05,1e-05,1000.0,K_0.00014_seed_1511_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1512,0.05,1e-05,1e-05,1000.0,K_6e-05_seed_1512_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1513,0.05,1e-05,1e-05,1000.0,K_7e-05_seed_1513_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1514,0.0,1e-05,1e-05,1000.0,K_6e-05_seed_1514_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1515,0.15,1e-05,1e-05,1000.0,K_0.0001_seed_1515_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1516,0.4,1e-05,1e-05,1000.0,K_0.00011_seed_1516_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1517,0.25,1e-05,1e-05,1000.0,K_0.0001_seed_1517_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1518,0.3,1e-05,1e-05,1000.0,K_0.00011_seed_1518_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1519,0.0,1e-05,1e-05,1000.0,K_0.00012_seed_1519_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1520,0.4,1e-05,1e-05,1000.0,K_6e-05_seed_1520_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1521,0.35,1e-05,1e-05,1000.0,K_6e-05_seed_1521_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1522,0.3,1e-05,1e-05,1000.0,K_6e-05_seed_1522_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1523,0.25,1e-05,1e-05,1000.0,K_6e-05_seed_1523_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1524,0.35,1e-05,1e-05,1000.0,K_0.00011_seed_1524_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1525,0.3,1e-05,1e-05,1000.0,K_0.00013_seed_1525_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1526,0.15,1e-05,1e-05,1000.0,K_6e-05_seed_1526_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1527,0.1,1e-05,1e-05,1000.0,K_6e-05_seed_1527_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1528,0.2,1e-05,1e-05,1000.0,K_6e-05_seed_1528_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1529,0.05,1e-05,1e-05,1000.0,K_0.0001_seed_1529_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1530,0.0,1e-05,1e-05,1000.0,K_0.0001_seed_1530_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1531,0.25,1e-05,1e-05,1000.0,K_0.00011_seed_1531_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1532,0.2,1e-05,1e-05,1000.0,K_0.00011_seed_1532_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1533,0.15,1e-05,1e-05,1000.0,K_0.00011_seed_1533_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1534,0.35,1e-05,1e-05,1000.0,K_0.00013_seed_1534_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1535,0.05,1e-05,1e-05,1000.0,K_0.00011_seed_1535_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1536,0.0,1e-05,1e-05,1000.0,K_0.00011_seed_1536_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1537,0.1,1e-05,1e-05,1000.0,K_0.0001_seed_1537_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1538,0.1,1e-05,1e-05,1000.0,K_0.00011_seed_1538_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1539,0.05,1e-05,1e-05,1000.0,K_0.00014_seed_1539_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1540,0.1,1e-05,1e-05,1000.0,K_0.00014_seed_1540_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1541,0.15,1e-05,1e-05,1000.0,K_0.00014_seed_1541_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1542,0.2,1e-05,1e-05,1000.0,K_0.00014_seed_1542_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1543,0.25,1e-05,1e-05,1000.0,K_0.00014_seed_1543_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1544,0.3,1e-05,1e-05,1000.0,K_0.00014_seed_1544_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1545,0.0,1e-05,1e-05,1000.0,K_0.00014_seed_1545_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1546,0.35,1e-05,1e-05,1000.0,K_9e-05_seed_1546_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1547,0.35,1e-05,1e-05,1000.0,K_0.00013_seed_1547_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1548,0.3,1e-05,1e-05,1000.0,K_8e-05_seed_1548_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1549,0.25,1e-05,1e-05,1000.0,K_8e-05_seed_1549_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1550,0.2,1e-05,1e-05,1000.0,K_8e-05_seed_1550_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1551,0.15,1e-05,1e-05,1000.0,K_8e-05_seed_1551_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1552,0.1,1e-05,1e-05,1000.0,K_8e-05_seed_1552_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1553,0.05,1e-05,1e-05,1000.0,K_8e-05_seed_1553_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1554,0.35,1e-05,1e-05,1000.0,K_8e-05_seed_1554_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1555,0.0,1e-05,1e-05,1000.0,K_8e-05_seed_1555_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1556,0.05,1e-05,1e-05,1000.0,K_0.00011_seed_1556_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1557,0.1,1e-05,1e-05,1000.0,K_0.00011_seed_1557_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1558,0.15,1e-05,1e-05,1000.0,K_0.00011_seed_1558_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1559,0.2,1e-05,1e-05,1000.0,K_0.00011_seed_1559_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1560,0.25,1e-05,1e-05,1000.0,K_0.00011_seed_1560_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1561,0.3,1e-05,1e-05,1000.0,K_0.00011_seed_1561_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1562,0.0,1e-05,1e-05,1000.0,K_0.00011_seed_1562_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1563,0.4,1e-05,1e-05,1000.0,K_8e-05_seed_1563_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1564,0.4,1e-05,1e-05,1000.0,K_0.0001_seed_1564_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1565,0.35,1e-05,1e-05,1000.0,K_0.0001_seed_1565_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1566,0.3,1e-05,1e-05,1000.0,K_9e-05_seed_1566_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1567,0.25,1e-05,1e-05,1000.0,K_9e-05_seed_1567_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1568,0.2,1e-05,1e-05,1000.0,K_9e-05_seed_1568_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1569,0.15,1e-05,1e-05,1000.0,K_9e-05_seed_1569_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
