K,int_curvature_CF,seed,germ_band_push,noise_scale,dt,t_final,add_CF_bool,CF_position,t_CF,t_MD,path,t_at_final,nb_folds_at_final,avg_depth_at_final,max_depth_at_final,CF_area_of_influence_ref_at_final,CF_area_of_influence_current_at_final,t_at_maxBendEnergy_afterMD,nb_folds_at_maxBendEnergy_afterMD,avg_depth_at_maxBendEnergy_afterMD,max_depth_at_maxBendEnergy_afterMD,CF_area_of_influence_ref_at_maxBendEnergy_afterMD,CF_area_of_influence_current_at_maxBendEnergy_afterMD
0.0001,2.0,788,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_788_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.04603323299233279,0.20820434932888376,0.39122291412630233,0.3969353486453828,36.00000000022737,1,0.025674120021438353,0.22658255903306934,0.48327536450896175,0.4915510264638686
0.0001,2.0,789,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_789_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12042293115476856,0.39087488219365213,1.4498260935268845,1.4481527877050135,48.00000000403634,1,0.021782536285490095,0.21621699019750493,0.4142360267219672,0.4087070635541452
0.0001,2.0,790,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_790_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.13560399639299103,0.38524705186629227,1.5418785439095444,1.5457562362147972,270.0000000347118,1,0.021055602431363365,0.21219583123926272,0.0,0.0
0.0001,2.0,791,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_791_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.053212107869387015,0.21000139839844179,0.4142360267219672,0.41753791431274545,23.999999999260588,1,0.026142443867976053,0.23471902057167876,0.48327536450896175,0.4947016804295291
0.0001,2.0,792,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_792_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11937306778512656,0.39291008924706733,1.4498260935268845,1.4448673449304617,11.999999999714875,1,0.02195192562309143,0.21252664016148534,0.43724913931763204,0.4325420231682707
0.0001,2.0,793,0.2,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_793_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10585326711167935,0.3846666835913436,1.4498260935268845,1.4490139573247416,5.9999999999420215,1,0.014403536004282921,0.168211722449361,0.32218357633930783,0.3056310517220532
0.0001,2.0,794,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_794_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11976298169484899,0.3969288806335622,1.4498260935268845,1.4444128929398723,17.99999999948773,1,0.015408379506545193,0.18027148314233724,0.3451966889349727,0.337704634387653
0.0001,2.0,795,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_795_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,0,0.0006227557030023744,0.001923839293000162,0.0,0.0,999.999998191639,0,0.0006227557030023744,0.001923839293000162,0.0,0.0
0.0001,2.0,796,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_796_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07660690791974122,0.3484141445311285,1.0816162919962473,1.0817461573924014,11.999999999714875,1,0.014990737600820562,0.1738220366338005,0.32218357633930783,0.3158221575124225
0.0001,2.0,797,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_797_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11325566141821661,0.3949817124950222,1.2887343053572313,1.2836110287876303,156.00000003831698,2,0.028193590080755705,0.22232246654524027,0.11506556297832421,0.1064720708839794
0.0001,2.0,798,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_798_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09510480374863149,0.3819600855695384,1.2196949675702362,1.2181823394530753,11.999999999714875,1,0.016814766404796136,0.18221337227889772,0.3451966889349727,0.3355839144639552
0.0001,2.0,799,0.0,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_799_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10935211363242685,0.3899718643659016,1.2657211927615657,1.2629653358698743,54.00000000594082,1,0.02394415673816526,0.2203391347394446,0.43724913931763204,0.43036135712109097
0.0001,2.0,800,0.0,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_800_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10864991640811388,0.39568650015514134,1.2196949675702362,1.2168337862017364,60.000000007845294,1,0.021002028653106294,0.20012792332352686,0.4142360267219672,0.4046248120717864
0.0001,2.0,801,0.0,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_801_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11258152812671135,0.3922439875111334,1.2657211927615657,1.2635609466913915,23.999999999260588,1,0.01889142518328688,0.1865696083780261,0.39122291412630233,0.3803867956140042
0.0001,2.0,802,0.0,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_802_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.1000535815672177,0.39151950296118776,1.1966818549745715,1.1986516118162323,84.00000001546324,1,0.02260444703662282,0.20752431342828156,0.43724913931763204,0.4255952166915181
0.0001,2.0,803,0.0,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_803_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.1014720702505645,0.3864807529447564,1.1966818549745715,1.1909794113173615,72.00000001165427,1,0.034252420736734575,0.2622465080120462,0.5523147022959563,0.5455662358396758
0.0001,2.0,804,0.0,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_804_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11068214880114527,0.39383321190022347,1.2657211927615657,1.2587774597090167,11.999999999714875,1,0.014787938436222243,0.17006721633999755,0.3451966889349727,0.3362039164271941
0.0001,2.0,805,0.0,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_805_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.08729192639966032,0.37117838295868977,1.150655629783242,1.1492768727378235,78.00000001355875,1,0.031685233517106955,0.24786993341067828,0.5293015897002914,0.5230586498071237
0.0001,2.0,806,0.0,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_806_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.060292916667628246,0.3523922384568078,0.0,0.0,899.9999984441147,1,0.023525124015591255,0.21376630538163235,0.0,0.0
0.0001,2.0,807,0.0,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_807_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07817794694742944,0.35218581602236215,1.1046294045919125,1.1003590892681772,138.00000003260357,1,0.04283300255665264,0.29887731331037426,0.6213540400829508,0.6171611750765466
0.0001,2.0,808,0.0,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_808_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11080863391295645,0.39423735784497743,0.0,0.0,228.0000000611708,1,0.0292826519044747,0.24337606830375144,0.0,0.0
0.0001,2.0,809,0.0,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_809_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09551943461718469,0.3989076961944443,0.0,0.0,629.9999991257991,1,0.0196695603595106,0.1920716570213181,0.0,0.0
0.0001,2.0,810,0.2,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_810_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11944478971053134,0.3882536783994974,0.0,0.0,17.99999999948773,1,0.01569618471805438,0.1794419972237395,0.0,0.0
0.0001,2.0,811,0.2,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_811_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07946042516135625,0.3295046038732359,1.1276425171875772,1.1321647118646863,5.9999999999420215,1,0.012338640485460484,0.15943595244203917,0.299170463743643,0.28800595319074684
0.0001,2.0,812,0.2,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_812_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10823428609096644,0.3913797643024521,1.2657211927615657,1.267459463645677,479.9999995045128,1,0.020951647648948305,0.21366713696525008,0.0,0.0
0.0001,2.0,813,0.2,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_813_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.08453089871444766,0.34327613069752244,1.3577736431442256,1.3581302761555802,5.9999999999420215,1,0.013746936870440069,0.16599338083256707,0.32218357633930783,0.3064901251298853
0.0001,2.0,814,0.0,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_814_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11378028811766015,0.3916797885979352,1.2887343053572313,1.2798185930529882,114.00000002498564,1,0.017954968607838247,0.18276737469749707,0.0,0.0
0.0001,2.0,815,0.2,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_815_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.1093283079437228,0.3848157418912036,1.3807867557398903,1.3838412878690827,120.00000002689012,1,0.014867400351670383,0.1773160964955323,0.3451966889349727,0.33741321581390377
0.0001,2.0,816,0.4,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_816_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,3,0.05335287156173186,0.2043624805276784,0.299170463743643,0.2989607489211814,48.00000000403634,1,0.014557615538138113,0.1748783693838265,0.0,0.0
0.0001,2.0,817,0.4,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_817_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07372304032414324,0.27433871065652,1.242708080165901,1.2504081686328559,5.9999999999420215,1,0.022562917794001873,0.2092202348077318,0.48327536450896175,0.4762814579037127
0.0001,2.0,818,0.4,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_818_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.040638975860971864,0.19272052107821092,0.0,0.0,779.9999987470856,1,0.01744464604719834,0.19071368252224574,0.0,0.0
0.0001,2.0,819,0.2,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_819_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11724957454782123,0.3945281958233948,0.0,0.0,29.99999999903344,2,0.03669426003370243,0.20961968510185808,0.4142360267219672,0.41084824340022064
0.0001,2.0,820,0.2,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_820_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11194616927429316,0.39655616755423284,1.2887343053572313,1.2932164644417505,29.99999999903344,1,0.018024198522425587,0.19731375592510558,0.39122291412630233,0.38484794776124975
0.0001,2.0,821,0.2,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_821_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09731289993421989,0.3804846379575928,1.1736687423789067,1.1738912265150112,36.00000000022737,1,0.03455579753028117,0.265360952933903,0.5753278148916211,0.5703397804863121
0.0001,2.0,822,0.2,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_822_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11784837996443791,0.38957916756607885,0.0,0.0,42.000000002131856,2,0.027919789291317273,0.2193647557528287,0.2071180133609836,0.18802145919242136
0.0001,2.0,823,0.2,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_823_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10903600852369937,0.3870983096741411,1.2887343053572313,1.2915664909829419,23.999999999260588,1,0.028365090263574335,0.24475030684619523,0.5062884771046265,0.5016049075062032
0.0001,2.0,824,0.4,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_824_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.11747790954394798,0.3500868009361687,1.4498260935268845,1.4550938658570454,5.9999999999420215,1,0.024489195642925385,0.21461295566124738,0.5062884771046265,0.5015108393934514
0.0001,2.0,825,0.2,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_825_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.09394305612060204,0.3796307628379693,1.1046294045919125,1.110296572721574,144.00000003450805,1,0.033667192081198026,0.26798681246923833,0.5523147022959563,0.5579022363905958
0.0001,2.0,826,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_826_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.04597294858426389,0.20154830354372505,0.4142360267219672,0.418641298814275,23.999999999260588,1,0.026077840182655458,0.2333729083260454,0.48327536450896175,0.48850323443993204
0.0001,2.0,827,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_827_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.04397535616842045,0.20371703884449566,0.39122291412630233,0.39532398667809576,36.00000000022737,1,0.026147651088854796,0.2270786287480612,0.5062884771046265,0.5181887702772111
0.0001,2.0,828,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_828_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.0877606949561445,0.3334446440908484,0.0,0.0,5.9999999999420215,1,0.02506798887609553,0.21751691529829664,0.5062884771046265,0.5031718878902437
0.0001,2.0,829,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_829_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11397234558548243,0.3802400600688636,1.4728392061225501,1.4718292408906155,329.99999988322634,1,0.012193851038267745,0.16284386502337891,0.299170463743643,0.2960397034295213
0.0001,2.0,830,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_830_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12307368384124077,0.3655412058653797,1.6799572194835337,1.6838487567682026,5.9999999999420215,1,0.020795874625458,0.2047475971455664,0.43724913931763204,0.43349274703499424
0.0001,2.0,831,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_831_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.13240537589398055,0.3926477676477672,1.5188654313138796,1.52152373869492,48.00000000403634,1,0.0196045917891919,0.20466265247415696,0.4142360267219672,0.4144150538663351
0.0001,2.0,832,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_832_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.13324179334328956,0.38590853436275757,1.5418785439095444,1.5516904823724262,11.999999999714875,1,0.028193261660117232,0.24197122541960803,0.5062884771046265,0.5064918682244725
0.0001,2.0,833,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_833_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11813098752806732,0.3957336623566095,1.3577736431442256,1.3655896545056296,29.99999999903344,1,0.010288369133444334,0.14787322778240045,0.2761573511479781,0.2697555300943214
0.0001,2.0,834,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_834_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.104025245594844,0.36344994018201704,1.3347605305485608,1.3407353279648522,11.999999999714875,1,0.026290220018339975,0.23542787971068938,0.48327536450896175,0.4844291896392899
0.0001,2.0,835,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_835_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.06533417708008196,0.22629500749731593,1.1966818549745715,1.2042185503528966,42.000000002131856,1,0.018978498335019224,0.2030303494423293,0.39122291412630233,0.39193025526727554
0.0001,2.0,836,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_836_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.06923628098722516,0.2447577132376793,1.1966818549745715,1.2034644679731734,5.9999999999420215,1,0.016566593141638046,0.18845648753423597,0.3682098015306375,0.36375606969829555
0.0001,2.0,837,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_837_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12375844750492672,0.3971569679561164,1.4498260935268845,1.449722061857585,17.99999999948773,1,0.025258149028171552,0.23192012851482882,0.4602622519132969,0.4570212996101341
0.0001,2.0,838,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_838_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,0,0.0005303158041617059,0.0028705558552796205,0.0,0.0,999.999998191639,0,0.0005303158041617059,0.0028705558552796205,0.0,0.0
0.0001,2.0,839,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_839_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12070422038244714,0.3955437005055642,1.4268129809312198,1.4237319717271446,36.00000000022737,1,0.01861217162479326,0.19990802908534092,0.39122291412630233,0.38432187755718444
0.0001,2.0,840,0.0,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_840_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09105644541065704,0.37570362410420294,1.1966818549745715,1.1919817850649264,90.00000001736771,1,0.03557989994108182,0.26610155913098954,0.5753278148916211,0.5707798158211267
0.0001,2.0,841,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_841_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12146504549279141,0.3953805004512514,1.4728392061225501,1.473699536306802,23.999999999260588,1,0.02287806119389055,0.22359429834063665,0.43724913931763204,0.4350583913624612
0.0001,2.0,842,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_842_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10697845313127942,0.39098845834747376,0.0,0.0,311.99999992867197,1,0.03103996727758051,0.2502024838181653,0.0,0.0
0.0001,2.0,843,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_843_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07706539437711113,0.34682153132064025,1.0816162919962473,1.0806512927469272,11.999999999714875,1,0.01494849524105277,0.1753083732325149,0.3451966889349727,0.337138277813188
0.0001,2.0,844,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_844_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.09145127911173327,0.38016214592325154,1.1046294045919125,1.1017289039841014,234.0000000630753,1,0.02653457471756,0.21934246108160776,0.43724913931763204,0.4288853354085861
